entity_id,entity_type,district,weather,temperature,timestamp,peak_hour,energy_consumed_kwh,energy_generated_kwh,grid_usage_kwh,energy_price,carbon_emission_kg,anomaly
3209,Apartment,District-C,Cloudy,28,2026-05-24 22:55:41,Yes,81.08,20.65,60.43,0.22,27.19,No
3210,Apartment,District-C,Cloudy,17,2026-05-17 12:55:41,No,63.13,19.22,43.91,0.2,19.76,No
3211,House,District-D,Rainy,16,2026-05-11 21:55:41,Yes,12.35,5.4,6.95,0.22,3.13,No
3212,House,District-E,Cloudy,30,2026-05-08 19:55:41,Yes,34.44,17.59,16.85,0.23,7.58,No
3213,House,District-B,Windy,43,2026-05-27 17:55:41,Yes,11.06,0.59,10.47,0.32,4.71,No
3214,Apartment,District-C,Windy,26,2026-05-19 04:55:41,No,74.84,13.01,61.83,0.25,27.82,No
3215,School,District-E,Cloudy,24,2026-05-24 21:55:41,Yes,166.4,5.42,160.98,0.33,72.44,No
3216,Factory,District-B,Windy,38,2026-05-22 08:55:41,Yes,1574.47,314.44,1260.03,0.16,567.01,No
3217,University,District-B,Sunny,34,2026-05-22 23:55:41,No,328.62,100.62,228.0,0.28,102.6,No
3218,Hospital,District-E,Rainy,44,2026-06-03 11:55:41,No,736.45,237.07,499.38,0.29,224.72,No
3219,School,District-E,Rainy,41,2026-05-23 13:55:41,No,182.12,41.35,140.77,0.27,63.35,No
3220,Factory,District-B,Rainy,42,2026-05-11 04:55:41,No,1045.91,343.26,702.65,0.16,316.19,No
3221,University,District-A,Cloudy,31,2026-05-12 03:55:41,No,238.95,114.78,124.17,0.27,55.88,No
3222,House,District-D,Windy,26,2026-05-15 18:55:41,Yes,30.6,2.4,28.2,0.26,12.69,No
3223,House,District-C,Windy,40,2026-05-23 11:55:41,No,8.9,1.64,7.26,0.23,3.27,No
3224,Hospital,District-D,Windy,16,2026-05-27 07:55:41,Yes,1106.41,650.89,455.52,0.2,204.98,No
3225,School,District-E,Sunny,34,2026-05-29 07:55:41,Yes,374.39,25.42,348.97,0.38,157.04,No
3226,Apartment,District-E,Cloudy,22,2026-05-31 23:55:41,No,69.96,39.55,30.41,0.4,13.68,No
3227,School,District-D,Windy,35,2026-05-17 08:55:41,Yes,331.76,111.38,220.38,0.27,99.17,No
3228,Apartment,District-C,Sunny,41,2026-05-25 15:55:41,No,49.75,10.66,39.09,0.27,17.59,No
3229,House,District-A,Windy,21,2026-05-18 02:55:41,No,31.6,3.29,28.31,0.25,12.74,No
3230,Hospital,District-E,Sunny,39,2026-05-21 17:55:41,Yes,947.46,204.43,743.03,0.4,334.36,No
3231,Apartment,District-B,Windy,18,2026-05-16 02:55:41,No,68.23,28.53,39.7,0.24,17.87,No
3232,Hospital,District-A,Cloudy,28,2026-05-08 11:55:41,No,384.11,202.87,181.24,0.38,81.56,No
3233,Office,District-A,Rainy,32,2026-05-13 15:55:41,No,211.02,11.69,199.33,0.23,89.7,No
3234,SolarFarm,District-E,Rainy,37,2026-05-19 07:55:41,Yes,419.33,1340.22,0,0.26,0.0,No
3235,House,District-C,Rainy,42,2026-05-20 14:55:41,No,27.34,10.77,16.57,0.28,7.46,No
3236,House,District-E,Rainy,20,2026-05-25 12:55:41,No,39.81,11.14,28.67,0.37,12.9,No
3237,Factory,District-D,Cloudy,37,2026-05-10 14:55:41,No,525.18,228.19,296.99,0.25,133.65,No
3238,School,District-B,Cloudy,39,2026-06-04 14:55:41,No,260.66,23.59,237.07,0.33,106.68,No
3239,Factory,District-B,Sunny,23,2026-05-09 17:55:41,Yes,944.62,355.6,589.02,0.2,265.06,No
3240,Office,District-A,Rainy,36,2026-05-17 02:55:41,No,312.07,71.51,240.56,0.16,108.25,No
3241,Factory,District-A,Sunny,45,2026-05-14 06:55:41,No,2070.52,1130.57,939.95,0.31,422.98,No
3242,Hospital,District-B,Sunny,37,2026-05-10 10:55:41,Yes,745.35,107.05,638.3,0.4,287.24,No
3243,SolarFarm,District-A,Rainy,26,2026-05-11 21:55:41,Yes,219.27,1857.73,0,0.18,0.0,No
3244,Office,District-C,Cloudy,34,2026-05-22 19:55:41,Yes,488.68,164.06,324.62,0.36,146.08,No
3245,Hospital,District-A,Windy,27,2026-05-29 14:55:41,No,424.4,21.0,403.4,0.39,181.53,No
3246,Factory,District-B,Sunny,36,2026-05-23 20:55:41,Yes,2882.95,788.05,2094.9,0.24,942.71,No
3247,Hospital,District-D,Rainy,32,2026-05-20 08:55:41,Yes,602.72,289.71,313.01,0.16,140.85,No
3248,SolarFarm,District-E,Sunny,21,2026-05-22 11:55:41,No,385.75,4018.27,0,0.29,0.0,No
3249,Apartment,District-D,Rainy,25,2026-05-16 19:55:41,Yes,38.25,22.34,15.91,0.26,7.16,No
3250,Hospital,District-C,Sunny,22,2026-05-09 23:55:41,No,865.2,450.17,415.03,0.27,186.76,No
3251,Office,District-B,Rainy,36,2026-05-26 20:55:41,Yes,448.62,216.21,232.41,0.24,104.58,No
3252,University,District-B,Sunny,30,2026-05-30 11:55:41,No,202.32,45.11,157.21,0.38,70.74,No
3253,House,District-D,Rainy,35,2026-06-03 18:55:41,Yes,39.64,0.43,39.21,0.24,17.64,No
3254,Factory,District-E,Rainy,36,2026-05-12 18:55:41,Yes,2686.97,354.13,2332.84,0.18,1049.78,No
3255,Hospital,District-B,Windy,34,2026-05-28 23:55:41,No,428.62,2.81,425.81,0.22,191.61,No
3256,Apartment,District-C,Windy,44,2026-06-05 13:55:41,No,61.8,33.56,28.24,0.39,12.71,No
3257,Hospital,District-E,Windy,45,2026-05-08 20:55:41,Yes,661.29,312.38,348.91,0.23,157.01,No
3258,University,District-A,Windy,38,2026-06-06 10:55:41,Yes,274.4,72.66,201.74,0.39,90.78,No
3259,SolarFarm,District-E,Windy,32,2026-06-05 14:55:41,No,176.05,4404.83,0,0.3,0.0,No
3260,School,District-E,Sunny,29,2026-06-05 03:55:41,No,190.92,61.25,129.67,0.4,58.35,No
3261,Apartment,District-E,Cloudy,18,2026-05-14 17:55:41,Yes,27.15,7.56,19.59,0.28,8.82,No
3262,Hospital,District-E,Sunny,45,2026-05-20 04:55:41,No,696.61,16.25,680.36,0.24,306.16,No
3263,School,District-E,Rainy,30,2026-05-12 19:55:41,Yes,251.41,116.07,135.34,0.18,60.9,No
3264,Hospital,District-D,Sunny,16,2026-05-17 21:55:41,Yes,854.39,20.54,833.85,0.4,375.23,No
3265,House,District-C,Cloudy,45,2026-05-15 05:55:41,No,14.31,4.62,9.69,0.31,4.36,No
3266,SolarFarm,District-C,Rainy,44,2026-05-17 02:55:41,No,368.18,790.93,0,0.17,0.0,No
3267,School,District-D,Rainy,16,2026-06-05 09:55:41,Yes,153.11,88.5,64.61,0.26,29.07,No
3268,School,District-B,Windy,31,2026-05-28 13:55:41,No,186.2,93.1,93.1,0.25,41.89,No
3269,Office,District-E,Sunny,19,2026-05-22 08:55:41,Yes,133.24,36.78,96.46,0.27,43.41,No
3270,SolarFarm,District-B,Sunny,20,2026-05-30 04:55:41,No,141.46,4565.99,0,0.21,0.0,No
3271,School,District-C,Windy,21,2026-05-18 21:55:41,Yes,299.39,164.01,135.38,0.28,60.92,No
3272,House,District-A,Sunny,27,2026-06-03 12:55:41,No,23.19,2.23,20.96,0.2,9.43,No
3273,SolarFarm,District-D,Windy,22,2026-05-27 11:55:41,No,308.43,2034.75,0,0.18,0.0,No
3274,University,District-A,Cloudy,44,2026-05-28 05:55:41,No,235.56,122.54,113.02,0.17,50.86,No
3275,House,District-E,Sunny,24,2026-05-15 00:55:41,No,11.88,6.87,5.01,0.24,2.25,No
3276,Office,District-E,Rainy,15,2026-05-24 22:55:41,Yes,373.93,152.71,221.22,0.34,99.55,No
3277,Factory,District-B,Sunny,39,2026-05-19 03:55:41,No,2598.37,1475.23,1123.14,0.19,505.41,No
3278,Office,District-A,Rainy,24,2026-06-04 16:55:41,No,319.59,56.96,262.63,0.22,118.18,No
3279,School,District-E,Cloudy,16,2026-06-06 01:55:41,No,193.62,107.53,86.09,0.36,38.74,No
3280,Apartment,District-A,Cloudy,45,2026-05-27 11:55:41,No,72.25,31.36,40.89,0.33,18.4,No
3281,Hospital,District-D,Sunny,23,2026-05-17 05:55:41,No,773.66,101.26,672.4,0.4,302.58,No
3282,House,District-B,Cloudy,34,2026-05-16 08:55:41,Yes,34.29,7.32,26.97,0.28,12.14,No
3283,SolarFarm,District-D,Windy,19,2026-05-27 23:55:41,No,138.46,4041.94,0,0.29,0.0,No
3284,Apartment,District-A,Windy,43,2026-05-17 23:55:41,No,25.68,5.71,19.97,0.16,8.99,No
3285,School,District-B,Windy,40,2026-05-07 15:55:41,No,236.02,104.72,131.3,0.25,59.09,No
3286,House,District-C,Cloudy,17,2026-05-22 19:55:41,Yes,36.32,13.31,23.01,0.38,10.35,No
3287,Factory,District-C,Windy,17,2026-05-28 18:55:41,Yes,717.5,43.58,673.92,0.2,303.26,No
3288,House,District-E,Rainy,23,2026-05-18 09:55:41,Yes,19.75,6.31,13.44,0.26,6.05,No
3289,Factory,District-C,Cloudy,17,2026-05-13 14:55:41,No,2426.93,475.55,1951.38,0.39,878.12,No
3290,House,District-D,Cloudy,32,2026-05-09 03:55:41,No,18.8,8.56,10.24,0.19,4.61,No
3291,University,District-C,Rainy,41,2026-05-22 09:55:41,Yes,279.66,38.1,241.56,0.2,108.7,No
3292,Factory,District-B,Rainy,33,2026-06-02 16:55:41,No,1359.61,514.05,845.56,0.16,380.5,Yes
3293,University,District-D,Sunny,33,2026-06-01 10:55:41,Yes,587.61,144.42,443.19,0.34,199.44,No
3294,SolarFarm,District-D,Cloudy,38,2026-05-13 21:55:41,Yes,450.3,3430.51,0,0.31,0.0,No
3295,School,District-E,Windy,36,2026-05-16 13:55:41,No,283.7,93.37,190.33,0.27,85.65,No
3296,House,District-E,Windy,31,2026-05-27 11:55:41,No,34.74,6.63,28.11,0.18,12.65,No
3297,Apartment,District-C,Cloudy,30,2026-05-21 13:55:41,No,72.76,33.26,39.5,0.19,17.78,No
3298,Hospital,District-C,Windy,15,2026-05-20 18:55:41,Yes,979.84,119.54,860.3,0.15,387.13,No
3299,House,District-A,Sunny,21,2026-05-09 05:55:41,No,16.89,3.92,12.97,0.37,5.84,No
3300,Office,District-C,Cloudy,38,2026-06-03 21:55:41,Yes,190.73,110.48,80.25,0.18,36.11,No
3301,Hospital,District-E,Rainy,25,2026-06-05 12:55:41,No,964.15,389.47,574.68,0.22,258.61,No
3302,Apartment,District-E,Sunny,41,2026-05-21 08:55:41,Yes,54.62,25.29,29.33,0.4,13.2,No
3303,Apartment,District-E,Cloudy,20,2026-06-06 05:55:41,No,28.72,0.2,28.52,0.27,12.83,No
3304,School,District-E,Rainy,42,2026-05-15 15:55:41,No,230.27,105.19,125.08,0.37,56.29,No
3305,University,District-E,Rainy,22,2026-05-28 15:55:41,No,222.24,18.59,203.65,0.21,91.64,No
3306,Factory,District-D,Sunny,25,2026-05-11 07:55:41,Yes,2378.59,1168.3,1210.29,0.25,544.63,No
3307,University,District-B,Windy,40,2026-05-24 02:55:41,No,389.09,228.94,160.15,0.38,72.07,No
3308,School,District-E,Rainy,43,2026-05-18 21:55:41,Yes,320.47,21.22,299.25,0.28,134.66,No
3309,SolarFarm,District-B,Rainy,17,2026-05-30 22:55:41,Yes,443.77,349.63,94.14,0.15,42.36,No
3310,School,District-D,Cloudy,19,2026-06-01 02:55:41,No,138.57,9.07,129.5,0.36,58.27,No
3311,University,District-A,Sunny,23,2026-05-22 06:55:41,No,391.32,78.0,313.32,0.27,140.99,No
3312,Apartment,District-B,Windy,15,2026-05-15 00:55:41,No,69.45,13.42,56.03,0.33,25.21,No
3313,University,District-D,Sunny,19,2026-05-17 10:55:41,Yes,269.34,89.91,179.43,0.32,80.74,No
3314,House,District-B,Rainy,32,2026-05-12 11:55:41,No,28.83,1.32,27.51,0.34,12.38,No
3315,Hospital,District-D,Windy,31,2026-05-27 06:55:41,No,737.29,239.09,498.2,0.21,224.19,No
3316,School,District-A,Windy,29,2026-05-23 12:55:41,No,185.02,80.91,104.11,0.27,46.85,No
3317,Factory,District-D,Cloudy,17,2026-05-15 02:55:41,No,2657.43,101.32,2556.11,0.22,1150.25,No
3318,University,District-D,Sunny,30,2026-05-13 14:55:41,No,257.68,40.62,217.06,0.28,97.68,No
3319,School,District-C,Cloudy,17,2026-06-04 02:55:41,No,265.71,101.38,164.33,0.29,73.95,No
3320,Factory,District-C,Windy,26,2026-05-10 11:55:41,No,1620.76,43.77,1576.99,0.24,709.65,No
3321,SolarFarm,District-C,Cloudy,18,2026-05-30 15:55:41,No,261.33,3317.74,0,0.2,0.0,No
3322,Hospital,District-B,Cloudy,43,2026-05-28 14:55:41,No,360.21,121.4,238.81,0.3,107.46,No
3323,House,District-B,Rainy,33,2026-05-28 08:55:41,Yes,42.47,19.08,23.39,0.31,10.53,No
3324,Factory,District-C,Rainy,20,2026-05-09 05:55:41,No,2773.82,743.33,2030.49,0.34,913.72,No
3325,Hospital,District-E,Cloudy,29,2026-05-15 18:55:41,Yes,1029.16,489.45,539.71,0.23,242.87,No
3326,Apartment,District-E,Cloudy,43,2026-05-18 06:55:41,No,57.44,29.0,28.44,0.33,12.8,No
3327,School,District-B,Windy,30,2026-05-20 16:55:41,No,156.16,59.03,97.13,0.29,43.71,No
3328,SolarFarm,District-C,Cloudy,36,2026-06-03 21:55:41,Yes,443.36,1743.93,0,0.35,0.0,No
3329,Factory,District-D,Windy,22,2026-05-31 10:55:41,Yes,3689.06,1806.82,1882.24,0.4,847.01,No
3330,Hospital,District-C,Sunny,25,2026-05-18 10:55:41,Yes,468.1,67.45,400.65,0.28,180.29,No
3331,SolarFarm,District-C,Rainy,43,2026-05-27 11:55:41,No,414.69,2500.36,0,0.2,0.0,No
3332,Office,District-A,Cloudy,36,2026-05-13 18:55:41,Yes,125.02,57.56,67.46,0.32,30.36,No
3333,Factory,District-D,Rainy,31,2026-05-19 18:55:41,Yes,4095.89,1292.38,2803.51,0.17,1261.58,No
3334,Apartment,District-E,Windy,35,2026-06-01 00:55:41,No,68.42,40.28,28.14,0.34,12.66,No
3335,Hospital,District-B,Cloudy,45,2026-05-13 12:55:41,No,938.7,416.39,522.31,0.35,235.04,No
3336,Office,District-E,Rainy,25,2026-05-09 23:55:41,No,122.51,27.29,95.22,0.35,42.85,No
3337,University,District-C,Sunny,39,2026-05-24 19:55:41,Yes,415.94,190.82,225.12,0.19,101.3,No
3338,Factory,District-C,Windy,39,2026-05-09 12:55:41,No,1313.38,51.45,1261.93,0.39,567.87,No
3339,SolarFarm,District-A,Cloudy,29,2026-06-03 17:55:41,Yes,543.33,1239.24,0,0.3,0.0,No
3340,School,District-E,Sunny,30,2026-05-10 05:55:41,No,179.15,85.59,93.56,0.21,42.1,No
3341,House,District-E,Rainy,33,2026-05-08 21:55:41,Yes,25.7,7.5,18.2,0.3,8.19,No
3342,Factory,District-D,Windy,32,2026-05-31 03:55:41,No,2623.69,1296.92,1326.77,0.38,597.05,No
3343,Factory,District-D,Windy,35,2026-05-17 15:55:41,No,1152.57,402.28,750.29,0.29,337.63,No
3344,SolarFarm,District-E,Rainy,40,2026-05-14 22:55:41,Yes,193.52,467.39,0,0.25,0.0,No
3345,House,District-C,Rainy,20,2026-05-15 22:55:41,Yes,18.49,8.64,9.85,0.35,4.43,No
3346,Apartment,District-C,Cloudy,39,2026-05-14 02:55:41,No,21.5,1.19,20.31,0.39,9.14,No
3347,School,District-A,Rainy,30,2026-05-08 11:55:41,No,324.63,127.42,197.21,0.28,88.74,No
3348,School,District-A,Rainy,16,2026-06-03 23:55:41,No,309.47,182.73,126.74,0.24,57.03,No
3349,House,District-B,Sunny,29,2026-05-19 11:55:41,No,16.39,3.74,12.65,0.39,5.69,No
3350,Office,District-B,Windy,40,2026-05-15 11:55:41,No,280.99,58.1,222.89,0.27,100.3,Yes
3351,House,District-A,Windy,37,2026-05-22 04:55:41,No,13.98,7.76,6.22,0.29,2.8,No
3352,Office,District-A,Sunny,16,2026-05-21 23:55:41,No,221.61,111.06,110.55,0.35,49.75,No
3353,Office,District-C,Rainy,26,2026-05-14 08:55:41,Yes,481.14,141.64,339.5,0.3,152.78,No
3354,SolarFarm,District-A,Rainy,23,2026-05-16 20:55:41,Yes,595.99,690.64,0,0.15,0.0,No
3355,School,District-A,Windy,41,2026-05-27 20:55:41,Yes,296.66,80.95,215.71,0.27,97.07,No
3356,School,District-E,Cloudy,34,2026-05-28 17:55:41,Yes,256.4,72.21,184.19,0.23,82.89,No
3357,University,District-C,Sunny,25,2026-05-18 23:55:41,No,441.25,146.61,294.64,0.32,132.59,No
3358,Apartment,District-A,Windy,27,2026-05-07 15:55:41,No,62.45,22.31,40.14,0.22,18.06,Yes
3359,Apartment,District-E,Rainy,34,2026-06-01 20:55:41,Yes,46.96,0.19,46.77,0.39,21.05,No
3360,School,District-E,Windy,27,2026-05-13 03:55:41,No,123.27,19.1,104.17,0.3,46.88,No
3361,SolarFarm,District-B,Cloudy,35,2026-05-25 00:55:41,No,321.49,1884.38,0,0.38,0.0,No
3362,Hospital,District-E,Cloudy,22,2026-05-31 04:55:41,No,799.21,306.59,492.62,0.24,221.68,No
3363,House,District-E,Rainy,36,2026-05-09 14:55:41,No,24.2,6.14,18.06,0.25,8.13,No
3364,SolarFarm,District-C,Windy,23,2026-05-10 21:55:41,Yes,363.49,3080.79,0,0.27,0.0,No
3365,Apartment,District-B,Sunny,35,2026-06-04 00:55:41,No,26.12,13.07,13.05,0.16,5.87,No
3366,Factory,District-E,Windy,24,2026-05-15 00:55:41,No,1305.59,700.81,604.78,0.22,272.15,No
3367,Hospital,District-A,Windy,41,2026-05-23 03:55:41,No,521.43,15.71,505.72,0.28,227.57,No
3368,Factory,District-A,Sunny,34,2026-05-27 04:55:41,No,1390.73,431.17,959.56,0.3,431.8,No
3369,House,District-D,Rainy,28,2026-05-07 19:55:41,Yes,54.23,9.39,44.84,0.33,20.18,No
3370,School,District-E,Rainy,31,2026-05-31 19:55:41,Yes,301.99,111.1,190.89,0.37,85.9,No
3371,Factory,District-C,Cloudy,44,2026-05-29 16:55:41,No,2384.37,644.1,1740.27,0.16,783.12,No
3372,SolarFarm,District-E,Rainy,45,2026-05-25 03:55:41,No,534.86,2511.25,0,0.2,0.0,No
3373,Factory,District-C,Windy,42,2026-06-01 07:55:41,Yes,2363.34,524.64,1838.7,0.25,827.42,No
3374,Hospital,District-C,Windy,44,2026-05-09 14:55:41,No,839.02,428.21,410.81,0.32,184.86,No
3375,Factory,District-B,Rainy,37,2026-05-17 20:55:41,Yes,2396.42,966.49,1429.93,0.38,643.47,No
3376,House,District-C,Sunny,21,2026-05-09 21:55:41,Yes,33.86,15.35,18.51,0.28,8.33,No
3377,Factory,District-E,Cloudy,30,2026-05-23 18:55:41,Yes,837.95,205.49,632.46,0.23,284.61,No
3378,Hospital,District-A,Rainy,24,2026-05-28 10:55:41,Yes,549.45,216.57,332.88,0.35,149.8,No
3379,Apartment,District-E,Windy,15,2026-05-27 06:55:41,No,24.72,9.35,15.37,0.34,6.92,No
3380,Apartment,District-D,Rainy,18,2026-05-21 17:55:41,Yes,43.19,2.08,41.11,0.28,18.5,No
3381,Hospital,District-A,Sunny,30,2026-06-03 11:55:41,No,316.9,29.33,287.57,0.2,129.41,No
3382,Apartment,District-C,Cloudy,23,2026-05-18 19:55:41,Yes,27.86,10.09,17.77,0.35,8.0,No
3383,School,District-B,Cloudy,23,2026-05-11 15:55:41,No,120.74,20.1,100.64,0.25,45.29,No
3384,School,District-C,Windy,37,2026-05-27 01:55:41,No,126.43,36.59,89.84,0.28,40.43,No
3385,Hospital,District-E,Sunny,32,2026-05-15 10:55:41,Yes,544.14,105.74,438.4,0.34,197.28,No
3386,Factory,District-D,Sunny,44,2026-05-10 22:55:41,Yes,1664.4,468.89,1195.51,0.22,537.98,No
3387,SolarFarm,District-E,Rainy,32,2026-06-01 04:55:41,No,264.07,323.05,0,0.23,0.0,No
3388,SolarFarm,District-D,Rainy,35,2026-05-09 12:55:41,No,338.59,1880.94,0,0.28,0.0,No
3389,House,District-B,Sunny,21,2026-05-23 12:55:41,No,29.48,17.31,12.17,0.27,5.48,No
3390,Apartment,District-B,Windy,17,2026-05-30 05:55:41,No,50.88,5.84,45.04,0.24,20.27,No
3391,Office,District-E,Windy,45,2026-05-16 12:55:41,No,190.5,22.96,167.54,0.38,75.39,No
3392,Office,District-A,Windy,28,2026-06-05 08:55:41,Yes,357.82,5.76,352.06,0.21,158.43,No
3393,School,District-A,Windy,21,2026-05-16 22:55:41,Yes,316.25,90.65,225.6,0.23,101.52,Yes
3394,SolarFarm,District-C,Sunny,45,2026-05-11 15:55:41,No,221.28,5960.33,0,0.19,0.0,No
3395,School,District-E,Windy,18,2026-05-14 21:55:41,Yes,296.0,50.45,245.55,0.24,110.5,No
3396,School,District-E,Rainy,21,2026-05-12 23:55:41,No,250.54,128.9,121.64,0.21,54.74,No
3397,House,District-A,Cloudy,36,2026-05-16 01:55:41,No,7.99,0.13,7.86,0.33,3.54,No
3398,House,District-C,Windy,44,2026-06-06 04:55:41,No,10.87,2.06,8.81,0.17,3.96,No
3399,Office,District-D,Cloudy,44,2026-05-19 12:55:41,No,383.12,21.79,361.33,0.32,162.6,No
3400,Apartment,District-D,Cloudy,29,2026-05-08 08:55:41,Yes,25.98,5.39,20.59,0.31,9.27,No
3401,Factory,District-D,Sunny,37,2026-05-19 08:55:41,Yes,2362.55,457.74,1904.81,0.32,857.16,No
3402,SolarFarm,District-C,Windy,26,2026-05-25 01:55:41,No,333.06,3573.82,0,0.27,0.0,No
3403,Hospital,District-C,Cloudy,24,2026-06-06 05:55:41,No,336.32,110.68,225.64,0.36,101.54,No
3404,House,District-B,Sunny,40,2026-05-31 20:55:41,Yes,35.76,11.4,24.36,0.3,10.96,No
3405,Factory,District-E,Rainy,45,2026-05-15 13:55:41,No,946.89,436.34,510.55,0.22,229.75,No
3406,Office,District-E,Windy,28,2026-06-05 15:55:41,No,138.89,38.89,100.0,0.23,45.0,No
3407,SolarFarm,District-B,Rainy,36,2026-05-27 13:55:41,No,215.79,701.53,0,0.32,0.0,No
3408,House,District-E,Rainy,34,2026-05-24 04:55:41,No,36.03,0.36,35.67,0.21,16.05,No
3409,SolarFarm,District-B,Cloudy,28,2026-05-12 11:55:41,No,362.24,2674.08,0,0.19,0.0,No
3410,House,District-E,Cloudy,29,2026-05-20 23:55:41,No,38.44,21.94,16.5,0.33,7.42,No
3411,SolarFarm,District-A,Rainy,17,2026-05-16 11:55:41,No,164.15,1144.88,0,0.38,0.0,No
3412,University,District-B,Cloudy,33,2026-06-05 04:55:41,No,464.49,259.79,204.7,0.33,92.11,No
3413,School,District-E,Rainy,28,2026-05-26 00:55:41,No,142.07,7.09,134.98,0.17,60.74,No
3414,Office,District-C,Rainy,27,2026-05-29 20:55:41,Yes,393.76,25.62,368.14,0.17,165.66,No
3415,Hospital,District-C,Cloudy,37,2026-05-28 07:55:41,Yes,674.08,358.67,315.41,0.32,141.93,No
3416,SolarFarm,District-D,Rainy,23,2026-05-17 23:55:41,No,344.26,837.64,0,0.15,0.0,No
3417,House,District-D,Windy,19,2026-05-13 02:55:41,No,38.67,1.31,37.36,0.36,16.81,No
3418,Factory,District-C,Sunny,40,2026-05-27 09:55:41,Yes,2224.16,1230.3,993.86,0.15,447.24,No
3419,Factory,District-C,Windy,15,2026-05-14 10:55:41,Yes,1060.05,326.1,733.95,0.21,330.28,No
3420,House,District-C,Rainy,39,2026-06-03 17:55:41,Yes,8.84,2.55,6.29,0.22,2.83,No
3421,School,District-B,Cloudy,16,2026-05-30 01:55:41,No,135.89,51.79,84.1,0.21,37.84,No
3422,House,District-A,Windy,35,2026-06-04 09:55:41,Yes,24.02,5.2,18.82,0.17,8.47,No
3423,Office,District-A,Sunny,23,2026-05-16 13:55:41,No,108.58,39.43,69.15,0.19,31.12,No
3424,Apartment,District-C,Cloudy,21,2026-05-25 19:55:41,Yes,25.53,3.67,21.86,0.2,9.84,No
3425,School,District-E,Rainy,40,2026-06-04 19:55:41,Yes,395.18,235.48,159.7,0.36,71.86,No
3426,University,District-C,Cloudy,16,2026-05-31 14:55:41,No,272.84,93.64,179.2,0.25,80.64,No
3427,Office,District-E,Sunny,15,2026-05-19 09:55:41,Yes,445.7,242.2,203.5,0.35,91.58,No
3428,Office,District-E,Windy,21,2026-05-08 04:55:41,No,142.18,61.01,81.17,0.39,36.53,No
3429,SolarFarm,District-D,Rainy,45,2026-05-17 12:55:41,No,513.8,1935.13,0,0.26,0.0,No
3430,Hospital,District-B,Windy,15,2026-05-25 19:55:41,Yes,995.14,562.83,432.31,0.26,194.54,No
3431,Hospital,District-D,Cloudy,26,2026-05-16 22:55:41,Yes,900.5,147.13,753.37,0.24,339.02,No
3432,SolarFarm,District-A,Windy,37,2026-05-17 04:55:41,No,376.31,2271.47,0,0.4,0.0,No
3433,Hospital,District-E,Cloudy,19,2026-06-02 12:55:41,No,715.2,48.94,666.26,0.32,299.82,No
3434,Factory,District-D,Rainy,21,2026-05-17 04:55:41,No,2214.03,847.83,1366.2,0.38,614.79,No
3435,House,District-C,Cloudy,41,2026-05-16 23:55:41,No,11.26,4.05,7.21,0.37,3.24,No
3436,SolarFarm,District-D,Rainy,31,2026-05-24 12:55:41,No,428.68,1009.69,0,0.3,0.0,No
3437,SolarFarm,District-C,Sunny,36,2026-05-13 23:55:41,No,236.12,6211.55,0,0.27,0.0,No
3438,Apartment,District-E,Cloudy,20,2026-05-19 07:55:41,Yes,45.94,24.54,21.4,0.31,9.63,No
3439,University,District-D,Cloudy,32,2026-06-05 22:55:41,Yes,332.19,28.48,303.71,0.23,136.67,No
3440,SolarFarm,District-C,Rainy,36,2026-05-16 15:55:41,No,390.27,2905.31,0,0.4,0.0,No
3441,University,District-A,Sunny,17,2026-05-31 03:55:41,No,416.93,210.49,206.44,0.37,92.9,No
3442,Office,District-E,Windy,19,2026-05-27 04:55:41,No,326.77,178.76,148.01,0.27,66.6,No
3443,House,District-A,Sunny,17,2026-05-09 17:55:41,Yes,27.59,14.35,13.24,0.27,5.96,No
3444,Apartment,District-C,Windy,22,2026-05-30 20:55:41,Yes,70.72,8.17,62.55,0.19,28.15,No
3445,House,District-A,Rainy,42,2026-05-23 04:55:41,No,42.61,12.3,30.31,0.3,13.64,No
3446,SolarFarm,District-C,Cloudy,17,2026-05-17 02:55:41,No,185.79,5905.4,0,0.19,0.0,No
3447,House,District-D,Windy,29,2026-05-23 04:55:41,No,33.61,13.51,20.1,0.29,9.05,No
3448,University,District-D,Windy,30,2026-05-18 00:55:41,No,332.46,161.59,170.87,0.31,76.89,No
3449,School,District-B,Rainy,27,2026-05-28 18:55:41,Yes,354.83,29.06,325.77,0.18,146.6,No
3450,SolarFarm,District-D,Windy,35,2026-05-13 23:55:41,No,296.08,3136.27,0,0.18,0.0,No
3451,Office,District-C,Windy,21,2026-05-16 18:55:41,Yes,316.45,85.66,230.79,0.4,103.86,No
3452,SolarFarm,District-C,Rainy,27,2026-05-23 22:55:41,Yes,682.06,2355.96,0,0.25,0.0,No
3453,University,District-B,Windy,25,2026-05-12 03:55:41,No,328.61,53.86,274.75,0.25,123.64,No
3454,Office,District-B,Rainy,30,2026-05-28 12:55:41,No,225.05,7.59,217.46,0.4,97.86,No
3455,Hospital,District-E,Rainy,44,2026-06-05 00:55:41,No,714.0,150.11,563.89,0.33,253.75,No
